Region,Load,TR
PJM,71742,0.669711154
PJM,71740,0.669825323
PJM,71737,0.669939491
PJM,71735,0.670053659
PJM,71732,0.670167827
PJM,71730,0.670281996
PJM,71729,0.670396164
PJM,71726,0.670510332
PJM,71720,0.670624501
PJM,71709,0.670738669
PJM,71695,0.670852837
PJM,71677,0.670967005
PJM,71656,0.671081174
PJM,71652,0.671195342
PJM,71650,0.67130951
PJM,71646,0.671423679
PJM,71645,0.671537847
PJM,71637,0.671652015
PJM,71636,0.671766183
PJM,71622,0.671880352
PJM,71620,0.67199452
PJM,71617,0.672108688
PJM,71606,0.672222856
PJM,71590,0.672337025
PJM,71587,0.672451193
PJM,71575,0.672565361
PJM,71561,0.67267953
PJM,71557,0.672793698
PJM,71554,0.672907866
PJM,71550,0.673022034
PJM,71546,0.673136203
PJM,71544,0.673250371
PJM,71524,0.673364539
PJM,71521,0.673478708
PJM,71517,0.673592876
PJM,71517,0.673707044
PJM,71504,0.673821212
PJM,71503,0.673935381
PJM,71498,0.674049549
PJM,71480,0.674163717
PJM,71470,0.674277886
PJM,71465,0.674392054
PJM,71462,0.674506222
PJM,71455,0.67462039
PJM,71441,0.674734559
PJM,71439,0.674848727
PJM,71427,0.674962895
PJM,71422,0.675077064
PJM,71422,0.675191232
PJM,71421,0.6753054
PJM,71410,0.675419568
PJM,71408,0.675533737
PJM,71402,0.675647905
PJM,71394,0.675762073
PJM,71371,0.675876242
PJM,71369,0.67599041
PJM,71365,0.676104578
PJM,71364,0.676218746
PJM,71361,0.676332915
PJM,71359,0.676447083
PJM,71358,0.676561251
PJM,71347,0.67667542
PJM,71339,0.676789588
PJM,71339,0.676903756
PJM,71333,0.677017924
PJM,71321,0.677132093
PJM,71317,0.677246261
PJM,71313,0.677360429
PJM,71310,0.677474598
PJM,71309,0.677588766
PJM,71298,0.677702934
PJM,71291,0.677817102
PJM,71290,0.677931271
PJM,71283,0.678045439
PJM,71278,0.678159607
PJM,71255,0.678273776
PJM,71254,0.678387944
PJM,71252,0.678502112
PJM,71247,0.67861628
PJM,71247,0.678730449
PJM,71247,0.678844617
PJM,71242,0.678958785
PJM,71233,0.679072954
PJM,71232,0.679187122
PJM,71223,0.67930129
PJM,71213,0.679415458
PJM,71213,0.679529627
PJM,71203,0.679643795
PJM,71196,0.679757963
PJM,71192,0.679872132
PJM,71189,0.6799863
PJM,71186,0.680100468
PJM,71184,0.680214636
PJM,71183,0.680328805
PJM,71182,0.680442973
PJM,71180,0.680557141
PJM,71177,0.68067131
PJM,71167,0.680785478
PJM,71167,0.680899646
PJM,71162,0.681013814
PJM,71152,0.681127983
PJM,71151,0.681242151
PJM,71145,0.681356319
PJM,71143,0.681470487
PJM,71142,0.681584656
PJM,71131,0.681698824
PJM,71131,0.681812992
PJM,71122,0.681927161
PJM,71117,0.682041329
PJM,71114,0.682155497
PJM,71112,0.682269665
PJM,71112,0.682383834
PJM,71095,0.682498002
PJM,71091,0.68261217
PJM,71090,0.682726339
PJM,71086,0.682840507
PJM,71079,0.682954675
PJM,71075,0.683068843
PJM,71066,0.683183012
PJM,71061,0.68329718
PJM,71053,0.683411348
PJM,71048,0.683525517
PJM,71047,0.683639685
PJM,71046,0.683753853
PJM,71046,0.683868021
PJM,71036,0.68398219
PJM,71032,0.684096358
PJM,71012,0.684210526
PJM,71005,0.684324695
PJM,70996,0.684438863
PJM,70996,0.684553031
PJM,70996,0.684667199
PJM,70989,0.684781368
PJM,70986,0.684895536
PJM,70985,0.685009704
PJM,70981,0.685123873
PJM,70975,0.685238041
PJM,70974,0.685352209
PJM,70968,0.685466377
PJM,70963,0.685580546
PJM,70958,0.685694714
PJM,70957,0.685808882
PJM,70953,0.685923051
PJM,70952,0.686037219
PJM,70952,0.686151387
PJM,70924,0.686265555
PJM,70918,0.686379724
PJM,70910,0.686493892
PJM,70908,0.68660806
PJM,70905,0.686722229
PJM,70904,0.686836397
PJM,70896,0.686950565
PJM,70884,0.687064733
PJM,70877,0.687178902
PJM,70870,0.68729307
PJM,70869,0.687407238
PJM,70869,0.687521407
PJM,70866,0.687635575
PJM,70861,0.687749743
PJM,70855,0.687863911
PJM,70839,0.68797808
PJM,70829,0.688092248
PJM,70811,0.688206416
PJM,70802,0.688320585
PJM,70798,0.688434753
PJM,70786,0.688548921
PJM,70774,0.688663089
PJM,70773,0.688777258
PJM,70771,0.688891426
PJM,70769,0.689005594
PJM,70767,0.689119763
PJM,70766,0.689233931
PJM,70763,0.689348099
PJM,70752,0.689462267
PJM,70748,0.689576436
PJM,70744,0.689690604
PJM,70739,0.689804772
PJM,70736,0.689918941
PJM,70727,0.690033109
PJM,70702,0.690147277
PJM,70698,0.690261445
PJM,70697,0.690375614
PJM,70693,0.690489782
PJM,70688,0.69060395
PJM,70676,0.690718119
PJM,70671,0.690832287
PJM,70670,0.690946455
PJM,70660,0.691060623
PJM,70657,0.691174792
PJM,70653,0.69128896
PJM,70646,0.691403128
PJM,70645,0.691517296
PJM,70636,0.691631465
PJM,70635,0.691745633
PJM,70626,0.691859801
PJM,70616,0.69197397
PJM,70615,0.692088138
PJM,70608,0.692202306
PJM,70606,0.692316474
PJM,70600,0.692430643
PJM,70586,0.692544811
PJM,70573,0.692658979
PJM,70569,0.692773148
PJM,70564,0.692887316
PJM,70559,0.693001484
PJM,70554,0.693115652
PJM,70554,0.693229821
PJM,70553,0.693343989
PJM,70548,0.693458157
PJM,70520,0.693572326
PJM,70519,0.693686494
PJM,70515,0.693800662
PJM,70512,0.69391483
PJM,70511,0.694028999
PJM,70510,0.694143167
PJM,70499,0.694257335
PJM,70496,0.694371504
PJM,70494,0.694485672
PJM,70488,0.69459984
PJM,70478,0.694714008
PJM,70478,0.694828177
PJM,70475,0.694942345
PJM,70475,0.695056513
PJM,70467,0.695170682
PJM,70458,0.69528485
PJM,70456,0.695399018
PJM,70455,0.695513186
PJM,70451,0.695627355
PJM,70448,0.695741523
PJM,70442,0.695855691
PJM,70431,0.69596986
PJM,70426,0.696084028
PJM,70418,0.696198196
PJM,70405,0.696312364
PJM,70400,0.696426533
PJM,70399,0.696540701
PJM,70396,0.696654869
PJM,70391,0.696769038
PJM,70383,0.696883206
PJM,70379,0.696997374
PJM,70379,0.697111542
PJM,70377,0.697225711
PJM,70361,0.697339879
PJM,70357,0.697454047
PJM,70348,0.697568216
PJM,70347,0.697682384
PJM,70346,0.697796552
PJM,70346,0.69791072
PJM,70342,0.698024889
PJM,70342,0.698139057
PJM,70341,0.698253225
PJM,70340,0.698367394
PJM,70340,0.698481562
PJM,70338,0.69859573
PJM,70332,0.698709898
PJM,70325,0.698824067
PJM,70325,0.698938235
PJM,70319,0.699052403
PJM,70314,0.699166572
PJM,70307,0.69928074
PJM,70307,0.699394908
PJM,70302,0.699509076
PJM,70298,0.699623245
PJM,70295,0.699737413
PJM,70285,0.699851581
PJM,70279,0.69996575
PJM,70278,0.700079918
PJM,70276,0.700194086
PJM,70275,0.700308254
PJM,70273,0.700422423
PJM,70254,0.700536591
PJM,70253,0.700650759
PJM,70252,0.700764928
PJM,70246,0.700879096
PJM,70245,0.700993264
PJM,70234,0.701107432
PJM,70231,0.701221601
PJM,70230,0.701335769
PJM,70222,0.701449937
PJM,70207,0.701564105
PJM,70207,0.701678274
PJM,70206,0.701792442
PJM,70204,0.70190661
PJM,70192,0.702020779
PJM,70190,0.702134947
PJM,70186,0.702249115
PJM,70157,0.702363283
PJM,70134,0.702477452
PJM,70131,0.70259162
PJM,70128,0.702705788
PJM,70119,0.702819957
PJM,70105,0.702934125
PJM,70102,0.703048293
PJM,70089,0.703162461
PJM,70074,0.70327663
PJM,70070,0.703390798
PJM,70068,0.703504966
PJM,70068,0.703619135
PJM,70067,0.703733303
PJM,70066,0.703847471
PJM,70057,0.703961639
PJM,70050,0.704075808
PJM,70048,0.704189976
PJM,70048,0.704304144
PJM,70046,0.704418313
PJM,70041,0.704532481
PJM,70040,0.704646649
PJM,70035,0.704760817
PJM,70024,0.704874986
PJM,70020,0.704989154
PJM,70015,0.705103322
PJM,70002,0.705217491
PJM,69997,0.705331659
PJM,69990,0.705445827
PJM,69989,0.705559995
PJM,69987,0.705674164
PJM,69985,0.705788332
PJM,69981,0.7059025
PJM,69980,0.706016669
PJM,69977,0.706130837
PJM,69977,0.706245005
PJM,69963,0.706359173
PJM,69956,0.706473342
PJM,69953,0.70658751
PJM,69952,0.706701678
PJM,69945,0.706815847
PJM,69937,0.706930015
PJM,69932,0.707044183
PJM,69924,0.707158351
PJM,69916,0.70727252
PJM,69904,0.707386688
PJM,69896,0.707500856
PJM,69894,0.707615025
PJM,69889,0.707729193
PJM,69887,0.707843361
PJM,69858,0.707957529
PJM,69854,0.708071698
PJM,69852,0.708185866
PJM,69848,0.708300034
PJM,69847,0.708414203
PJM,69839,0.708528371
PJM,69817,0.708642539
PJM,69813,0.708756707
PJM,69799,0.708870876
PJM,69796,0.708985044
PJM,69792,0.709099212
PJM,69788,0.709213381
PJM,69773,0.709327549
PJM,69771,0.709441717
PJM,69766,0.709555885
PJM,69766,0.709670054
PJM,69749,0.709784222
PJM,69730,0.70989839
PJM,69705,0.710012559
PJM,69704,0.710126727
PJM,69700,0.710240895
PJM,69694,0.710355063
PJM,69682,0.710469232
PJM,69673,0.7105834
PJM,69664,0.710697568
PJM,69659,0.710811736
PJM,69656,0.710925905
PJM,69647,0.711040073
PJM,69642,0.711154241
PJM,69633,0.71126841
PJM,69627,0.711382578
PJM,69623,0.711496746
PJM,69615,0.711610914
PJM,69614,0.711725083
PJM,69609,0.711839251
PJM,69604,0.711953419
PJM,69604,0.712067588
PJM,69604,0.712181756
PJM,69597,0.712295924
PJM,69587,0.712410092
PJM,69578,0.712524261
PJM,69574,0.712638429
PJM,69572,0.712752597
PJM,69569,0.712866766
PJM,69564,0.712980934
PJM,69562,0.713095102
PJM,69562,0.71320927
PJM,69557,0.713323439
PJM,69554,0.713437607
PJM,69551,0.713551775
PJM,69546,0.713665944
PJM,69542,0.713780112
PJM,69537,0.71389428
PJM,69529,0.714008448
PJM,69529,0.714122617
PJM,69520,0.714236785
PJM,69510,0.714350953
PJM,69508,0.714465122
PJM,69506,0.71457929
PJM,69506,0.714693458
PJM,69505,0.714807626
PJM,69502,0.714921795
PJM,69500,0.715035963
PJM,69500,0.715150131
PJM,69494,0.7152643
PJM,69489,0.715378468
PJM,69488,0.715492636
PJM,69483,0.715606804
PJM,69483,0.715720973
PJM,69481,0.715835141
PJM,69472,0.715949309
PJM,69470,0.716063478
PJM,69467,0.716177646
PJM,69465,0.716291814
PJM,69462,0.716405982
PJM,69455,0.716520151
PJM,69454,0.716634319
PJM,69448,0.716748487
PJM,69444,0.716862656
PJM,69436,0.716976824
PJM,69436,0.717090992
PJM,69433,0.71720516
PJM,69430,0.717319329
PJM,69428,0.717433497
PJM,69422,0.717547665
PJM,69421,0.717661834
PJM,69407,0.717776002
PJM,69404,0.71789017
PJM,69402,0.718004338
PJM,69399,0.718118507
PJM,69396,0.718232675
PJM,69394,0.718346843
PJM,69390,0.718461012
PJM,69386,0.71857518
PJM,69385,0.718689348
PJM,69382,0.718803516
PJM,69369,0.718917685
PJM,69367,0.719031853
PJM,69367,0.719146021
PJM,69365,0.71926019
PJM,69364,0.719374358
PJM,69359,0.719488526
PJM,69346,0.719602694
PJM,69344,0.719716863
PJM,69339,0.719831031
PJM,69327,0.719945199
PJM,69326,0.720059368
PJM,69325,0.720173536
PJM,69319,0.720287704
PJM,69316,0.720401872
PJM,69315,0.720516041
PJM,69303,0.720630209
PJM,69303,0.720744377
PJM,69302,0.720858545
PJM,69292,0.720972714
PJM,69278,0.721086882
PJM,69268,0.72120105
PJM,69260,0.721315219
PJM,69257,0.721429387
PJM,69253,0.721543555
PJM,69252,0.721657723
PJM,69249,0.721771892
PJM,69236,0.72188606
PJM,69225,0.722000228
PJM,69224,0.722114397
PJM,69219,0.722228565
PJM,69203,0.722342733
PJM,69201,0.722456901
PJM,69199,0.72257107
PJM,69198,0.722685238
PJM,69198,0.722799406
PJM,69185,0.722913575
PJM,69184,0.723027743
PJM,69183,0.723141911
PJM,69166,0.723256079
PJM,69160,0.723370248
PJM,69157,0.723484416
PJM,69156,0.723598584
PJM,69141,0.723712753
PJM,69136,0.723826921
PJM,69136,0.723941089
PJM,69131,0.724055257
PJM,69129,0.724169426
PJM,69125,0.724283594
PJM,69124,0.724397762
PJM,69123,0.724511931
PJM,69111,0.724626099
PJM,69109,0.724740267
PJM,69106,0.724854435
PJM,69093,0.724968604
PJM,69086,0.725082772
PJM,69081,0.72519694
PJM,69076,0.725311109
PJM,69076,0.725425277
PJM,69074,0.725539445
PJM,69063,0.725653613
PJM,69063,0.725767782
PJM,69055,0.72588195
PJM,69053,0.725996118
PJM,69044,0.726110287
PJM,69040,0.726224455
PJM,69029,0.726338623
PJM,69019,0.726452791
PJM,69017,0.72656696
PJM,69012,0.726681128
PJM,69011,0.726795296
PJM,69007,0.726909465
PJM,69007,0.727023633
PJM,69004,0.727137801
PJM,68994,0.727251969
PJM,68990,0.727366138
PJM,68989,0.727480306
PJM,68986,0.727594474
PJM,68982,0.727708643
PJM,68981,0.727822811
PJM,68979,0.727936979
PJM,68977,0.728051147
PJM,68974,0.728165316
PJM,68965,0.728279484
PJM,68948,0.728393652
PJM,68945,0.728507821
PJM,68944,0.728621989
PJM,68943,0.728736157
PJM,68937,0.728850325
PJM,68937,0.728964494
PJM,68928,0.729078662
PJM,68922,0.72919283
PJM,68919,0.729306999
PJM,68917,0.729421167
PJM,68917,0.729535335
PJM,68907,0.729649503
PJM,68905,0.729763672
PJM,68905,0.72987784
PJM,68889,0.729992008
PJM,68886,0.730106177
PJM,68880,0.730220345
PJM,68878,0.730334513
PJM,68868,0.730448681
PJM,68863,0.73056285
PJM,68862,0.730677018
PJM,68860,0.730791186
PJM,68847,0.730905354
PJM,68846,0.731019523
PJM,68845,0.731133691
PJM,68844,0.731247859
PJM,68844,0.731362028
PJM,68837,0.731476196
PJM,68834,0.731590364
PJM,68834,0.731704532
PJM,68833,0.731818701
PJM,68825,0.731932869
PJM,68819,0.732047037
PJM,68792,0.732161206
PJM,68788,0.732275374
PJM,68772,0.732389542
PJM,68762,0.73250371
PJM,68752,0.732617879
PJM,68743,0.732732047
PJM,68741,0.732846215
PJM,68741,0.732960384
PJM,68734,0.733074552
PJM,68718,0.73318872
PJM,68717,0.733302888
PJM,68715,0.733417057
PJM,68709,0.733531225
PJM,68703,0.733645393
PJM,68684,0.733759562
PJM,68683,0.73387373
PJM,68680,0.733987898
PJM,68672,0.734102066
PJM,68667,0.734216235
PJM,68659,0.734330403
PJM,68655,0.734444571
PJM,68650,0.73455874
PJM,68644,0.734672908
PJM,68640,0.734787076
PJM,68637,0.734901244
PJM,68633,0.735015413
PJM,68628,0.735129581
PJM,68622,0.735243749
PJM,68621,0.735357918
PJM,68619,0.735472086
PJM,68609,0.735586254
PJM,68608,0.735700422
PJM,68605,0.735814591
PJM,68599,0.735928759
PJM,68594,0.736042927
PJM,68590,0.736157096
PJM,68575,0.736271264
PJM,68571,0.736385432
PJM,68562,0.7364996
PJM,68543,0.736613769
PJM,68539,0.736727937
PJM,68533,0.736842105
PJM,68532,0.736956274
PJM,68530,0.737070442
PJM,68526,0.73718461
PJM,68524,0.737298778
PJM,68520,0.737412947
PJM,68520,0.737527115
PJM,68509,0.737641283
PJM,68507,0.737755452
PJM,68496,0.73786962
PJM,68466,0.737983788
PJM,68465,0.738097956
PJM,68461,0.738212125
PJM,68459,0.738326293
PJM,68458,0.738440461
PJM,68449,0.73855463
PJM,68449,0.738668798
PJM,68433,0.738782966
PJM,68433,0.738897134
PJM,68427,0.739011303
PJM,68427,0.739125471
PJM,68411,0.739239639
PJM,68410,0.739353808
PJM,68402,0.739467976
PJM,68397,0.739582144
PJM,68382,0.739696312
PJM,68378,0.739810481
PJM,68367,0.739924649
PJM,68362,0.740038817
PJM,68360,0.740152986
PJM,68356,0.740267154
PJM,68352,0.740381322
PJM,68350,0.74049549
PJM,68343,0.740609659
PJM,68342,0.740723827
PJM,68341,0.740837995
PJM,68335,0.740952163
PJM,68335,0.741066332
PJM,68333,0.7411805
PJM,68331,0.741294668
PJM,68330,0.741408837
PJM,68314,0.741523005
PJM,68300,0.741637173
PJM,68288,0.741751341
PJM,68285,0.74186551
PJM,68284,0.741979678
PJM,68274,0.742093846
PJM,68268,0.742208015
PJM,68267,0.742322183
PJM,68259,0.742436351
PJM,68246,0.742550519
PJM,68246,0.742664688
PJM,68242,0.742778856
PJM,68229,0.742893024
PJM,68222,0.743007193
PJM,68199,0.743121361
PJM,68199,0.743235529
PJM,68193,0.743349697
PJM,68192,0.743463866
PJM,68185,0.743578034
PJM,68179,0.743692202
PJM,68168,0.743806371
PJM,68159,0.743920539
PJM,68157,0.744034707
PJM,68156,0.744148875
PJM,68140,0.744263044
PJM,68137,0.744377212
PJM,68132,0.74449138
PJM,68129,0.744605549
PJM,68122,0.744719717
PJM,68110,0.744833885
PJM,68109,0.744948053
PJM,68093,0.745062222
PJM,68091,0.74517639
PJM,68083,0.745290558
PJM,68080,0.745404727
PJM,68079,0.745518895
PJM,68071,0.745633063
PJM,68058,0.745747231
PJM,68056,0.7458614
PJM,68056,0.745975568
PJM,68053,0.746089736
PJM,68050,0.746203905
PJM,68050,0.746318073
PJM,68017,0.746432241
PJM,68004,0.746546409
PJM,67997,0.746660578
PJM,67986,0.746774746
PJM,67983,0.746888914
PJM,67978,0.747003083
PJM,67973,0.747117251
PJM,67971,0.747231419
PJM,67966,0.747345587
PJM,67958,0.747459756
PJM,67954,0.747573924
PJM,67941,0.747688092
PJM,67939,0.747802261
PJM,67935,0.747916429
PJM,67935,0.748030597
PJM,67926,0.748144765
PJM,67920,0.748258934
PJM,67914,0.748373102
PJM,67910,0.74848727
PJM,67907,0.748601439
PJM,67906,0.748715607
PJM,67898,0.748829775
PJM,67897,0.748943943
PJM,67895,0.749058112
PJM,67890,0.74917228
PJM,67886,0.749286448
PJM,67886,0.749400617
PJM,67886,0.749514785
PJM,67869,0.749628953
PJM,67861,0.749743121
PJM,67859,0.74985729
PJM,67853,0.749971458
PJM,67853,0.750085626
PJM,67851,0.750199794
PJM,67836,0.750313963
PJM,67835,0.750428131
PJM,67834,0.750542299
PJM,67826,0.750656468
PJM,67813,0.750770636
PJM,67798,0.750884804
PJM,67791,0.750998972
PJM,67787,0.751113141
PJM,67768,0.751227309
PJM,67751,0.751341477
PJM,67750,0.751455646
PJM,67746,0.751569814
PJM,67742,0.751683982
PJM,67739,0.75179815
PJM,67735,0.751912319
PJM,67734,0.752026487
PJM,67723,0.752140655
PJM,67718,0.752254824
PJM,67701,0.752368992
PJM,67685,0.75248316
PJM,67684,0.752597328
PJM,67675,0.752711497
PJM,67657,0.752825665
PJM,67654,0.752939833
PJM,67611,0.753054002
PJM,67610,0.75316817
PJM,67605,0.753282338
PJM,67604,0.753396506
PJM,67596,0.753510675
PJM,67594,0.753624843
PJM,67588,0.753739011
PJM,67587,0.75385318
PJM,67582,0.753967348
PJM,67580,0.754081516
PJM,67578,0.754195684
PJM,67577,0.754309853
PJM,67571,0.754424021
PJM,67570,0.754538189
PJM,67566,0.754652358
PJM,67565,0.754766526
PJM,67553,0.754880694
PJM,67539,0.754994862
PJM,67532,0.755109031
PJM,67531,0.755223199
PJM,67527,0.755337367
PJM,67515,0.755451536
PJM,67506,0.755565704
PJM,67504,0.755679872
PJM,67502,0.75579404
PJM,67500,0.755908209
PJM,67499,0.756022377
PJM,67498,0.756136545
PJM,67496,0.756250714
PJM,67495,0.756364882
PJM,67493,0.75647905
PJM,67462,0.756593218
PJM,67461,0.756707387
PJM,67455,0.756821555
PJM,67447,0.756935723
PJM,67445,0.757049892
PJM,67443,0.75716406
PJM,67441,0.757278228
PJM,67437,0.757392396
PJM,67419,0.757506565
PJM,67410,0.757620733
PJM,67399,0.757734901
PJM,67397,0.75784907
PJM,67394,0.757963238
PJM,67380,0.758077406
PJM,67380,0.758191574
PJM,67370,0.758305743
PJM,67364,0.758419911
PJM,67362,0.758534079
PJM,67361,0.758648248
PJM,67355,0.758762416
PJM,67353,0.758876584
PJM,67351,0.758990752
PJM,67348,0.759104921
PJM,67346,0.759219089
PJM,67343,0.759333257
PJM,67325,0.759447426
PJM,67317,0.759561594
PJM,67309,0.759675762
PJM,67309,0.75978993
PJM,67298,0.759904099
PJM,67297,0.760018267
PJM,67290,0.760132435
PJM,67288,0.760246603
PJM,67286,0.760360772
PJM,67286,0.76047494
PJM,67285,0.760589108
PJM,67285,0.760703277
PJM,67260,0.760817445
PJM,67251,0.760931613
PJM,67249,0.761045781
PJM,67246,0.76115995
PJM,67234,0.761274118
PJM,67233,0.761388286
PJM,67232,0.761502455
PJM,67232,0.761616623
PJM,67219,0.761730791
PJM,67218,0.761844959
PJM,67211,0.761959128
PJM,67207,0.762073296
PJM,67207,0.762187464
PJM,67198,0.762301633
PJM,67196,0.762415801
PJM,67196,0.762529969
PJM,67193,0.762644137
PJM,67190,0.762758306
PJM,67184,0.762872474
PJM,67183,0.762986642
PJM,67179,0.763100811
PJM,67177,0.763214979
PJM,67177,0.763329147
PJM,67176,0.763443315
PJM,67160,0.763557484
PJM,67159,0.763671652
PJM,67153,0.76378582
PJM,67151,0.763899989
PJM,67140,0.764014157
PJM,67136,0.764128325
PJM,67135,0.764242493
PJM,67131,0.764356662
PJM,67124,0.76447083
PJM,67121,0.764584998
PJM,67120,0.764699167
PJM,67119,0.764813335
PJM,67114,0.764927503
PJM,67109,0.765041671
PJM,67099,0.76515584
PJM,67096,0.765270008
PJM,67090,0.765384176
PJM,67073,0.765498345
PJM,67069,0.765612513
PJM,67068,0.765726681
PJM,67066,0.765840849
PJM,67065,0.765955018
PJM,67058,0.766069186
PJM,67056,0.766183354
PJM,67052,0.766297523
PJM,67040,0.766411691
PJM,67038,0.766525859
PJM,67033,0.766640027
PJM,67025,0.766754196
PJM,67025,0.766868364
PJM,67023,0.766982532
PJM,67022,0.767096701
PJM,67019,0.767210869
PJM,67013,0.767325037
PJM,67009,0.767439205
PJM,67006,0.767553374
PJM,67002,0.767667542
PJM,66978,0.76778171
PJM,66970,0.767895879
PJM,66967,0.768010047
PJM,66961,0.768124215
PJM,66960,0.768238383
PJM,66956,0.768352552
PJM,66928,0.76846672
PJM,66926,0.768580888
PJM,66921,0.768695057
PJM,66920,0.768809225
PJM,66918,0.768923393
PJM,66913,0.769037561
PJM,66905,0.76915173
PJM,66903,0.769265898
PJM,66897,0.769380066
PJM,66892,0.769494235
PJM,66881,0.769608403
PJM,66878,0.769722571
PJM,66878,0.769836739
PJM,66874,0.769950908
PJM,66873,0.770065076
PJM,66871,0.770179244
PJM,66871,0.770293412
PJM,66869,0.770407581
PJM,66867,0.770521749
PJM,66866,0.770635917
PJM,66863,0.770750086
PJM,66852,0.770864254
PJM,66821,0.770978422
PJM,66821,0.77109259
PJM,66814,0.771206759
PJM,66813,0.771320927
PJM,66810,0.771435095
PJM,66808,0.771549264
PJM,66807,0.771663432
PJM,66784,0.7717776
PJM,66772,0.771891768
PJM,66771,0.772005937
PJM,66760,0.772120105
PJM,66759,0.772234273
PJM,66742,0.772348442
PJM,66739,0.77246261
PJM,66722,0.772576778
PJM,66717,0.772690946
PJM,66716,0.772805115
PJM,66705,0.772919283
PJM,66689,0.773033451
PJM,66680,0.77314762
PJM,66678,0.773261788
PJM,66674,0.773375956
PJM,66670,0.773490124
PJM,66663,0.773604293
PJM,66662,0.773718461
PJM,66661,0.773832629
PJM,66653,0.773946798
PJM,66644,0.774060966
PJM,66643,0.774175134
PJM,66638,0.774289302
PJM,66632,0.774403471
PJM,66623,0.774517639
PJM,66614,0.774631807
PJM,66613,0.774745976
PJM,66606,0.774860144
PJM,66602,0.774974312
PJM,66597,0.77508848
PJM,66594,0.775202649
PJM,66589,0.775316817
PJM,66587,0.775430985
PJM,66581,0.775545154
PJM,66575,0.775659322
PJM,66561,0.77577349
PJM,66558,0.775887658
PJM,66556,0.776001827
PJM,66556,0.776115995
PJM,66553,0.776230163
PJM,66550,0.776344332
PJM,66542,0.7764585
PJM,66536,0.776572668
PJM,66533,0.776686836
PJM,66532,0.776801005
PJM,66520,0.776915173
PJM,66516,0.777029341
PJM,66509,0.77714351
PJM,66506,0.777257678
PJM,66502,0.777371846
PJM,66500,0.777486014
PJM,66498,0.777600183
PJM,66491,0.777714351
PJM,66490,0.777828519
PJM,66490,0.777942688
PJM,66488,0.778056856
PJM,66473,0.778171024
PJM,66469,0.778285192
PJM,66465,0.778399361
PJM,66463,0.778513529
PJM,66454,0.778627697
PJM,66453,0.778741866
PJM,66438,0.778856034
PJM,66418,0.778970202
PJM,66417,0.77908437
PJM,66416,0.779198539
PJM,66408,0.779312707
PJM,66404,0.779426875
PJM,66397,0.779541043
PJM,66394,0.779655212
PJM,66394,0.77976938
PJM,66382,0.779883548
PJM,66368,0.779997717
PJM,66366,0.780111885
PJM,66354,0.780226053
PJM,66343,0.780340221
PJM,66341,0.78045439
PJM,66337,0.780568558
PJM,66332,0.780682726
PJM,66329,0.780796895
PJM,66304,0.780911063
PJM,66297,0.781025231
PJM,66294,0.781139399
PJM,66274,0.781253568
PJM,66269,0.781367736
PJM,66265,0.781481904
PJM,66260,0.781596073
PJM,66255,0.781710241
PJM,66237,0.781824409
PJM,66227,0.781938577
PJM,66225,0.782052746
PJM,66215,0.782166914
PJM,66212,0.782281082
PJM,66212,0.782395251
PJM,66210,0.782509419
PJM,66202,0.782623587
PJM,66198,0.782737755
PJM,66192,0.782851924
PJM,66189,0.782966092
PJM,66178,0.78308026
PJM,66178,0.783194429
PJM,66176,0.783308597
PJM,66176,0.783422765
PJM,66171,0.783536933
PJM,66168,0.783651102
PJM,66163,0.78376527
PJM,66157,0.783879438
PJM,66144,0.783993607
PJM,66133,0.784107775
PJM,66125,0.784221943
PJM,66118,0.784336111
PJM,66102,0.78445028
PJM,66093,0.784564448
PJM,66088,0.784678616
PJM,66069,0.784792785
PJM,66067,0.784906953
PJM,66066,0.785021121
PJM,66062,0.785135289
PJM,66060,0.785249458
PJM,66051,0.785363626
PJM,66044,0.785477794
PJM,66043,0.785591963
PJM,66043,0.785706131
PJM,66033,0.785820299
PJM,66013,0.785934467
PJM,66012,0.786048636
PJM,66008,0.786162804
PJM,65999,0.786276972
PJM,65988,0.786391141
PJM,65984,0.786505309
PJM,65980,0.786619477
PJM,65973,0.786733645
PJM,65965,0.786847814
PJM,65956,0.786961982
PJM,65942,0.78707615
PJM,65935,0.787190319
PJM,65918,0.787304487
PJM,65918,0.787418655
PJM,65911,0.787532823
PJM,65909,0.787646992
PJM,65905,0.78776116
PJM,65899,0.787875328
PJM,65895,0.787989497
PJM,65894,0.788103665
PJM,65890,0.788217833
PJM,65872,0.788332001
PJM,65870,0.78844617
PJM,65860,0.788560338
PJM,65858,0.788674506
PJM,65853,0.788788675
PJM,65851,0.788902843
PJM,65845,0.789017011
PJM,65844,0.789131179
PJM,65839,0.789245348
PJM,65835,0.789359516
PJM,65834,0.789473684
PJM,65830,0.789587852
PJM,65825,0.789702021
PJM,65822,0.789816189
PJM,65817,0.789930357
PJM,65802,0.790044526
PJM,65799,0.790158694
PJM,65798,0.790272862
PJM,65797,0.79038703
PJM,65782,0.790501199
PJM,65781,0.790615367
PJM,65774,0.790729535
PJM,65766,0.790843704
PJM,65764,0.790957872
PJM,65763,0.79107204
PJM,65754,0.791186208
PJM,65750,0.791300377
PJM,65748,0.791414545
PJM,65745,0.791528713
PJM,65744,0.791642882
PJM,65738,0.79175705
PJM,65728,0.791871218
PJM,65727,0.791985386
PJM,65722,0.792099555
PJM,65715,0.792213723
PJM,65715,0.792327891
PJM,65715,0.79244206
